Absolute Path,Camera ID,Camera Name,Date/Time,Media created,Media Filename,Media Format,Media ID,Media Processed Flag,Reference,Media updated,Exposure Bias Value,Flash,Aperture Value,Focal Length,ISO Speed Ratings,Orientation,Image Height,Image Width,Sighting Created,Sighting ID,Sighting Quantity,Sighting Updated,Site ID,Site Name,[Translation missing],Survey ID,Survey Name,Survey Site ID,[Translation missing],Class,Species Common Name,Taxonomy created,Genus,Species ID,Species,Order,Species,Taxonomy updated,Trap Station ID,Camelot GPS Latitude,Camelot GPS Longitude,Trap Station Name,Trap Station Session Camera ID,Session End Date,Trap Station Session ID,Session Start Date,Behavior,Bait Fate
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\20\20e87683-8c1f-4360-a655-ec1bf00ebffe.jpg,647,SL102A,1/15/2023 15:50,5/15/2023 19:16,20e87683-8c1f-4360-a655-ec1bf00ebffe,jpg,41258,TRUE,TRUE,5/15/2023 19:16,1/120 sec,Flash did not fire,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 7:22,65905,1,6/9/2023 7:22,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,American Robin,2/4/2023 2:49,Turdus,20,American Robin,,migratorius,2/4/2023 2:49,363,30.677082,-87.42992,S_L2_Y1,641,1/21/2023 0:00,637,1/14/2023 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\9d\9d959c14-f8d3-4cdb-92e2-e83d6aeafebe.jpg,659,SL109B,1/22/2023 21:36,5/15/2023 19:18,9d959c14-f8d3-4cdb-92e2-e83d6aeafebe,jpg,41600,TRUE,TRUE,5/15/2023 19:18,0.05 sec,Flash fired,f/2.8,6 mm,257,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 8:00,66286,1,6/9/2023 8:00,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,369,30.677491,-87.424617,S_L9_Y1,652,1/28/2023 0:00,648,1/21/2023 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\05\05250ad1-0e8f-4524-9707-a216c5ba9397.jpg,655,SL106A,1/14/2023 16:25,5/15/2023 19:17,05250ad1-0e8f-4524-9707-a216c5ba9397,jpg,41430,TRUE,TRUE,5/15/2023 19:17,1/144 sec,Flash did not fire,f/2.8,6 mm,100,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 7:44,66135,1,6/9/2023 7:44,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,Gray Catbird,2/17/2023 14:27,Dumetella,43,Gray Catbird,,carolinensis,2/17/2023 14:27,367,30.67914,-87.430004,S_L6_Y1,648,1/21/2023 0:00,644,1/14/2023 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\05\05250ad1-0e8f-4524-9707-a216c5ba9397.jpg,655,SL106A,1/14/2023 16:25,5/15/2023 19:17,05250ad1-0e8f-4524-9707-a216c5ba9397,jpg,41430,TRUE,TRUE,5/15/2023 19:17,1/144 sec,Flash did not fire,f/2.8,6 mm,100,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 7:44,66115,1,6/9/2023 7:44,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,American Robin,2/4/2023 2:49,Turdus,20,American Robin,,migratorius,2/4/2023 2:49,367,30.67914,-87.430004,S_L6_Y1,648,1/21/2023 0:00,644,1/14/2023 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8b\8bd6a531-d8fc-43aa-a1ef-e4f142c10d6d.jpg,655,SL106A,1/19/2023 0:03,5/15/2023 19:19,8bd6a531-d8fc-43aa-a1ef-e4f142c10d6d,jpg,41644,TRUE,TRUE,5/15/2023 19:19,1/24 sec,Flash fired,f/2.8,6 mm,117,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 7:47,66183,1,6/9/2023 7:47,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,367,30.67914,-87.430004,S_L6_Y1,648,1/21/2023 0:00,644,1/14/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d3\d3ab7aa4-f7de-4a14-bcd8-8bffc6a9ddde.jpg,655,SL106A,1/15/2023 9:56,5/15/2023 19:18,d3ab7aa4-f7de-4a14-bcd8-8bffc6a9ddde,jpg,41463,TRUE,TRUE,5/15/2023 19:18,1/575 sec,Flash did not fire,f/2.8,6 mm,100,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 7:44,66147,1,6/9/2023 7:44,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,Gray Catbird,2/17/2023 14:27,Dumetella,43,Gray Catbird,,carolinensis,2/17/2023 14:27,367,30.67914,-87.430004,S_L6_Y1,648,1/21/2023 0:00,644,1/14/2023 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e1\e1416b8f-37a1-450a-9215-73430eb582d8.jpg,654,SL105B,1/25/2023 6:12,5/15/2023 19:18,e1416b8f-37a1-450a-9215-73430eb582d8,jpg,41488,TRUE,TRUE,5/15/2023 19:18,0.05 sec,Flash fired,f/2.8,6 mm,112,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 7:39,66069,1,6/9/2023 7:39,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,366,30.678654,-87.429961,S_L5_Y1,647,1/28/2023 0:00,643,1/21/2023 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ef\efbae9a6-5eb3-4ce2-bef8-cb72a0bea53a.jpg,660,SL110A,1/20/2023 19:34,5/15/2023 19:19,efbae9a6-5eb3-4ce2-bef8-cb72a0bea53a,jpg,41653,TRUE,TRUE,5/15/2023 19:19,0.05 sec,Flash fired,f/2.8,6 mm,295,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 8:03,66311,1,6/9/2023 8:03,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,370,30.678176,-87.424655,S_L10_Y1,653,1/21/2023 0:00,649,1/14/2023 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b4\b4bd190f-260f-4513-bd20-d5438e22e9cf.jpg,646,SL101B,1/25/2023 5:27,5/15/2023 19:16,b4bd190f-260f-4513-bd20-d5438e22e9cf,jpg,41254,TRUE,TRUE,5/15/2023 19:16,0.05 sec,Flash fired,f/2.8,6 mm,195,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 7:18,65884,1,6/9/2023 7:18,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,362,30.676498,-87.429868,S_L1_Y1,640,1/28/2023 0:00,636,1/21/2023 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ff\ff177e22-70f2-4670-b16c-62a9597ac050.jpg,657,SL108A,1/16/2023 22:36,5/15/2023 19:18,ff177e22-70f2-4670-b16c-62a9597ac050,jpg,41526,TRUE,TRUE,5/15/2023 19:18,0.05 sec,Flash fired,f/2.8,6 mm,112,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 7:54,66227,1,6/9/2023 7:54,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,368,30.677044,-87.424654,S_L8_Y1,650,1/21/2023 0:00,646,1/14/2023 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\ea\ea03cf94-7ea9-4e70-a550-9602a26f003c.jpg,654,SL105B,1/22/2023 18:55,5/15/2023 19:17,ea03cf94-7ea9-4e70-a550-9602a26f003c,jpg,41424,TRUE,TRUE,5/15/2023 19:17,1/24 sec,Flash fired,f/2.8,6 mm,117,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 7:37,66045,1,6/9/2023 7:37,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,366,30.678654,-87.429961,S_L5_Y1,647,1/28/2023 0:00,643,1/21/2023 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b2\b2af2ce6-5723-48d1-94d2-9fdd92bc6d15.jpg,660,SL110A,1/20/2023 19:34,5/15/2023 19:19,b2af2ce6-5723-48d1-94d2-9fdd92bc6d15,jpg,41659,TRUE,TRUE,5/15/2023 19:19,0.05 sec,Flash fired,f/2.8,6 mm,338,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 8:03,66312,1,6/9/2023 8:03,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,370,30.678176,-87.424655,S_L10_Y1,653,1/21/2023 0:00,649,1/14/2023 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\6d\6d73b5f2-deb9-4e4e-a2be-7a7ae4753120.jpg,659,SL109B,1/22/2023 21:36,5/15/2023 19:19,6d73b5f2-deb9-4e4e-a2be-7a7ae4753120,jpg,41657,TRUE,TRUE,5/15/2023 19:19,1/30 sec,Flash fired,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 8:00,66297,1,6/9/2023 8:00,67,BC_L1_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,31,2023-04-24T16:08:12.903Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,369,30.677491,-87.424617,S_L9_Y1,652,1/28/2023 0:00,648,1/21/2023 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\f0\f0ff966a-5aa5-45bb-8ff5-84e84fe66d51.jpg,1521,SL105D,1/15/2024 23:56,3/26/2024 1:54,f0ff966a-5aa5-45bb-8ff5-84e84fe66d51,jpg,98141,TRUE,TRUE,3/26/2024 1:54,1/30 sec,Flash fired,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,3/29/2024 18:21,110369,1,3/29/2024 18:21,109,BC_L1_Y2,2024-03-06T19:32:00.206Z,11,Baldwin County: Year 2 ,79,2024-03-06T19:32:00.206Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,853,30.678741,-87.429913,S_L5_Y2,1497,1/21/2024 0:00,1493,1/14/2024 0:00,Scent_interest,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\4a\4a67e8e6-7e2e-4015-9366-a79f1153ce88.jpg,671,SL204B,1/26/2023 16:08,5/15/2023 19:53,4a67e8e6-7e2e-4015-9366-a79f1153ce88,jpg,42926,TRUE,TRUE,5/15/2023 19:53,1/120 sec,Flash did not fire,f/2.8,6 mm,168,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 8:58,66871,1,6/9/2023 8:58,68,BC_L2_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,32,2023-04-24T16:08:12.903Z,,Eastern gray squirrel,10/28/2022 12:35,Sciurus,9,Eastern gray squirrel,,carolinensis,6/7/2023 13:24,375,30.40993,-87.841953,S_L16_Y1,664,1/28/2023 0:00,660,1/22/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\de\de4f44eb-039e-4111-94db-211d6537c99d.jpg,681,SL211B,1/24/2023 7:32,5/15/2023 19:51,de4f44eb-039e-4111-94db-211d6537c99d,jpg,42378,TRUE,TRUE,5/15/2023 19:51,0.05 sec,Flash did not fire,f/2.8,6 mm,148,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 10:04,67642,1,6/9/2023 10:04,68,BC_L2_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,32,2023-04-24T16:08:12.903Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,380,30.41093,-87.83789,S_L23_Y1,674,1/28/2023 0:00,670,1/22/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\07\07ba9304-291c-4682-b8e4-758a31816678.jpg,685,SL212B,1/23/2023 18:13,5/15/2023 19:52,07ba9304-291c-4682-b8e4-758a31816678,jpg,42551,TRUE,TRUE,5/15/2023 19:52,1/24 sec,Flash fired,f/2.8,6 mm,102,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 10:17,67759,1,6/9/2023 10:17,68,BC_L2_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,32,2023-04-24T16:08:12.903Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,382,30.411353,-87.838058,S_L24_Y1,679,1/28/2023 0:00,675,1/22/2023 0:00,General_Curiosity,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\fb\fb3a52b2-ece0-46a7-9827-51e58d2149eb.jpg,675,SL206B,1/28/2023 4:46,5/15/2023 19:55,fb3a52b2-ece0-46a7-9827-51e58d2149eb,jpg,43175,TRUE,TRUE,5/15/2023 19:55,1/120 sec,Flash fired,f/2.8,6 mm,127,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 9:39,67495,1,6/9/2023 9:39,68,BC_L2_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,32,2023-04-24T16:08:12.903Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,377,30.410858,-87.841948,S_L18_Y1,668,1/28/2023 0:00,664,1/22/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\9a\9a318ab0-b93c-4c9b-ba4b-d85573bf8806.jpg,675,SL206B,1/28/2023 5:33,5/15/2023 19:55,9a318ab0-b93c-4c9b-ba4b-d85573bf8806,jpg,43187,TRUE,TRUE,5/15/2023 19:55,1/60 sec,Flash fired,f/2.8,6 mm,127,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 9:39,67507,1,6/9/2023 9:39,68,BC_L2_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,32,2023-04-24T16:08:12.903Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,377,30.410858,-87.841948,S_L18_Y1,668,1/28/2023 0:00,664,1/22/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d5\d5e7b68e-0c13-464d-abd1-d36540c9dc7f.jpg,684,SL212A,1/17/2023 16:43,5/15/2023 19:52,d5e7b68e-0c13-464d-abd1-d36540c9dc7f,jpg,42647,TRUE,TRUE,5/15/2023 19:52,0.05 sec,Flash did not fire,f/2.8,6 mm,195,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 10:10,67689,1,6/9/2023 10:10,68,BC_L2_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,32,2023-04-24T16:08:12.903Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,382,30.411353,-87.838058,S_L24_Y1,678,1/22/2023 0:00,674,1/15/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b3\b3cd7e74-8361-4361-bb8b-e8eed8af7f1d.jpg,675,SL206B,1/23/2023 0:05,5/15/2023 19:53,b3cd7e74-8361-4361-bb8b-e8eed8af7f1d,jpg,42810,TRUE,TRUE,5/15/2023 19:53,1/40 sec,Flash fired,f/2.8,6 mm,112,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 9:30,67288,1,6/9/2023 9:30,68,BC_L2_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,32,2023-04-24T16:08:12.903Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,377,30.410858,-87.841948,S_L18_Y1,668,1/28/2023 0:00,664,1/22/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\06\069b8ddc-bdd2-4351-b4d6-54c0763655e3.jpg,675,SL206B,1/28/2023 5:33,5/15/2023 19:55,069b8ddc-bdd2-4351-b4d6-54c0763655e3,jpg,43192,TRUE,TRUE,5/15/2023 19:55,1/120 sec,Flash fired,f/2.8,6 mm,168,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 9:39,67512,1,6/9/2023 9:39,68,BC_L2_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,32,2023-04-24T16:08:12.903Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,377,30.410858,-87.841948,S_L18_Y1,668,1/28/2023 0:00,664,1/22/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\34\34efba12-825b-4741-8167-2165ced5104f.jpg,674,SL206A,1/19/2023 18:32,5/15/2023 19:54,34efba12-825b-4741-8167-2165ced5104f,jpg,42990,TRUE,TRUE,5/15/2023 19:54,1/30 sec,Flash fired,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,6/9/2023 9:21,67151,1,6/9/2023 9:21,68,BC_L2_Y1,2023-04-24T16:03:16.416Z,7,Baldwin County: Year 1,32,2023-04-24T16:08:12.903Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,377,30.410858,-87.841948,S_L18_Y1,667,1/22/2023 0:00,663,1/15/2023 0:00,Bait_Taken,Taken
