Absolute Path,Camera ID,Camera Name,Date/Time,Media created,Media Filename,Media Format,Media ID,Media Processed Flag,Reference,Media updated,Exposure Bias Value,Flash,Aperture Value,Focal Length,ISO Speed Ratings,Orientation,Image Height,Image Width,Sighting Created,Sighting ID,Sighting Quantity,Sighting Updated,Site ID,Site Name,[Translation missing],Survey ID,Survey Name,Survey Site ID,[Translation missing],Class,Species Common Name,Taxonomy created,Genus,Species ID,Species,Order,Species,Taxonomy updated,Trap Station ID,Camelot GPS Latitude,Camelot GPS Longitude,Trap Station Name,Trap Station Session Camera ID,Session End Date,Trap Station Session ID,Session Start Date,Behavior,Bait Fate
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\bd\bd52c9aa-50f4-49c4-80f2-2afd619b3ccf.jpg,178,CL109B,10/23/2022 0:25,2/1/2023 23:46,bd52c9aa-50f4-49c4-80f2-2afd619b3ccf,jpg,4829,TRUE,TRUE,2/1/2023 23:46,0.05 sec,Flash fired,f/2.8,6 mm,148,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 9:00,58139,1,6/7/2023 9:00,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,107,32.608896,-86.523857,C_L9_Y1,182,10/29/2022 0:00,177,10/22/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\12\124b100a-3133-4a52-a6c6-63a00b68f6c1.jpg,167,CL102B,10/25/2022 17:27,2/1/2023 22:10,124b100a-3133-4a52-a6c6-63a00b68f6c1,jpg,4459,TRUE,TRUE,2/1/2023 22:10,0.05 sec,Flash did not fire,f/2.8,6 mm,513,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:19,57759,1,6/7/2023 8:19,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,Eastern gray squirrel,10/28/2022 12:35,Sciurus,9,Eastern gray squirrel,,carolinensis,6/7/2023 13:24,99,32.608362,-86.529164,C_L2_Y1,172,10/29/2022 0:00,167,10/22/2022 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\87\87756666-1493-4fb4-a0e5-3aaf19ce34b4.jpg,174,CL105B,10/27/2022 23:12,2/1/2023 23:10,87756666-1493-4fb4-a0e5-3aaf19ce34b4,jpg,4702,TRUE,TRUE,2/1/2023 23:10,1/30 sec,Flash fired,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:46,58015,1,6/7/2023 8:46,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,103,32.610157,-86.528995,C_L5_Y1,178,10/29/2022 0:00,173,10/22/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\18\18433ed8-7d6a-4ded-a06a-7f2c67a30dd3.jpg,174,CL105B,10/26/2022 19:46,2/1/2023 23:09,18433ed8-7d6a-4ded-a06a-7f2c67a30dd3,jpg,4629,TRUE,TRUE,2/1/2023 23:09,1/24 sec,Flash fired,f/2.8,6 mm,102,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:42,57947,1,6/7/2023 8:42,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,103,32.610157,-86.528995,C_L5_Y1,178,10/29/2022 0:00,173,10/22/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c1\c1743d32-d7da-4e9f-a22a-c246726bccba.jpg,177,CL108A,10/21/2022 16:43,2/1/2023 23:42,c1743d32-d7da-4e9f-a22a-c246726bccba,jpg,4778,TRUE,TRUE,2/1/2023 23:42,1/144 sec,Flash did not fire,f/2.8,6 mm,100,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:55,58093,1,6/7/2023 8:55,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,White-tailed Deer,10/28/2022 3:11,Odocoileus,4,White-tailed Deer,,virginianus,10/28/2022 3:11,106,32.608391,-86.523794,C_L8_Y1,181,10/22/2022 0:00,176,10/17/2022 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\8a\8a257c4f-e82c-4ee4-9625-4a8d48b5b53b.jpg,174,CL105B,10/26/2022 3:06,2/1/2023 23:09,8a257c4f-e82c-4ee4-9625-4a8d48b5b53b,jpg,4613,TRUE,TRUE,2/1/2023 23:09,1/24 sec,Flash fired,f/2.8,6 mm,117,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:41,57932,1,6/7/2023 8:41,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,103,32.610157,-86.528995,C_L5_Y1,178,10/29/2022 0:00,173,10/22/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\bf\bfe4de28-318a-4cdb-a335-14bca588a006.jpg,173,CL105A,10/18/2022 19:33,2/1/2023 23:09,bfe4de28-318a-4cdb-a335-14bca588a006,jpg,4526,TRUE,TRUE,2/1/2023 23:09,1/24 sec,Flash fired,f/2.8,6 mm,117,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:34,57849,1,6/7/2023 8:34,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,103,32.610157,-86.528995,C_L5_Y1,177,10/22/2022 0:00,172,10/17/2022 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\74\74da55ec-c619-4538-bb99-f6396e18c95d.jpg,174,CL105B,10/26/2022 19:46,2/1/2023 23:09,74da55ec-c619-4538-bb99-f6396e18c95d,jpg,4626,TRUE,TRUE,2/1/2023 23:09,1/30 sec,Flash fired,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:42,57944,1,6/7/2023 8:42,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,103,32.610157,-86.528995,C_L5_Y1,178,10/29/2022 0:00,173,10/22/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\30\30db1dde-5151-4628-9840-6b6d9a248d09.jpg,174,CL105B,10/26/2022 21:35,2/1/2023 23:10,30db1dde-5151-4628-9840-6b6d9a248d09,jpg,4674,TRUE,TRUE,2/1/2023 23:10,1/24 sec,Flash fired,f/2.8,6 mm,102,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:46,58042,1,6/7/2023 8:46,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,unknown rodent,2/7/2023 19:05,unknown,31,unknown rodent,,rodent,2/7/2023 19:05,103,32.610157,-86.528995,C_L5_Y1,178,10/29/2022 0:00,173,10/22/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\69\69aef154-e519-436e-b496-88681a900eee.jpg,177,CL108A,10/21/2022 18:36,2/1/2023 23:42,69aef154-e519-436e-b496-88681a900eee,jpg,4784,TRUE,TRUE,2/1/2023 23:42,0.05 sec,Flash fired,f/2.8,6 mm,513,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:56,58096,1,6/7/2023 8:56,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,Coyote,10/28/2022 12:36,Canis,10,Coyote,,latrans,10/28/2022 12:36,106,32.608391,-86.523794,C_L8_Y1,181,10/22/2022 0:00,176,10/17/2022 0:00,Other,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\c0\c0a6b00c-e667-4c19-b894-2f20e02ac39d.jpg,170,CL103B,10/27/2022 6:42,2/1/2023 22:24,c0a6b00c-e667-4c19-b894-2f20e02ac39d,jpg,4503,TRUE,TRUE,2/1/2023 22:24,0.05 sec,Flash fired,f/2.8,6 mm,169,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 8:28,57827,1,6/7/2023 8:28,44,AWMA_L1_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,7,2023-04-24T16:08:53.352Z,,unknown passerine,6/7/2023 4:34,unknown,50,unknown passerine,,passerine,6/7/2023 4:34,100,32.608911,-86.529152,C_L3_Y1,174,10/29/2022 0:00,169,10/22/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\d0\d00b98af-f2ef-4aaf-88f0-bc1ba536a604.jpg,1296,CL107C,10/18/2023 3:07,2/15/2024 22:44,d00b98af-f2ef-4aaf-88f0-bc1ba536a604,jpg,85316,TRUE,TRUE,2/15/2024 22:44,0.05 sec,Flash fired,f/2.8,6 mm,148,"Top, left side (Horizontal / normal)",7296,4104,2/16/2024 23:07,100387,1,2/16/2024 23:07,85,AWMA_L1_Y2,2024-02-05T21:45:48.109Z,10,Autauga WMA: Y2,64,2024-02-05T21:54:57.015Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,724,32.607746,-86.523873,C_L7_Y2,1279,10/22/2023 0:00,1275,10/15/2023 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\2f\2f87af1c-d48f-4e7b-ac09-2260e856c405.jpg,1293,CL105C,10/18/2023 18:44,2/15/2024 22:46,2f87af1c-d48f-4e7b-ac09-2260e856c405,jpg,85880,TRUE,TRUE,2/15/2024 22:46,0.05 sec,Flash fired,f/2.8,6 mm,257,"Top, left side (Horizontal / normal)",7296,4104,2/16/2024 22:49,100037,1,2/16/2024 22:49,85,AWMA_L1_Y2,2024-02-05T21:45:48.109Z,10,Autauga WMA: Y2,64,2024-02-05T21:54:57.015Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,722,32.610117,-86.529057,C_L5_Y2,1276,10/22/2023 0:00,1272,10/15/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\49\49a780a6-816d-4ffb-b2f4-87bf41751991.jpg,1307,CL203D,10/23/2023 2:09,2/15/2024 23:03,49a780a6-816d-4ffb-b2f4-87bf41751991,jpg,86405,TRUE,TRUE,2/15/2024 23:03,0.05 sec,Flash fired,f/2.8,6 mm,129,"Top, left side (Horizontal / normal)",7296,4104,2/17/2024 4:45,100787,1,2/17/2024 4:45,85,AWMA_L1_Y2,2024-02-05T21:45:48.109Z,10,Autauga WMA: Y2,64,2024-02-05T21:54:57.015Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,730,32.600371,-86.53447,C_L15_Y2,1290,10/28/2023 0:00,1286,10/22/2023 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\2e\2e200a44-9310-4c76-ae3a-09e2b0c37939.jpg,1290,CL103D,10/24/2023 22:03,2/15/2024 22:44,2e200a44-9310-4c76-ae3a-09e2b0c37939,jpg,85054,TRUE,TRUE,2/15/2024 22:44,1/30 sec,Flash fired,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,2/16/2024 22:28,99789,1,2/16/2024 22:28,85,AWMA_L1_Y2,2024-02-05T21:45:48.109Z,10,Autauga WMA: Y2,64,2024-02-05T21:54:57.015Z,,Southern Flying Squirrel,10/27/2022 19:21,Glaucomys,1,Southern Flying Squirrel,,volans,10/27/2022 19:21,720,32.608925,-86.529123,C_L3_Y2,1273,10/28/2023 0:00,1269,10/22/2023 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\71\718e11f8-6913-4668-a9ca-7d3b52ca9bf8.jpg,1298,CL108C,10/15/2023 22:43,2/15/2024 22:44,718e11f8-6913-4668-a9ca-7d3b52ca9bf8,jpg,85242,TRUE,TRUE,2/15/2024 22:44,0.05 sec,Flash fired,f/2.8,6 mm,148,"Top, left side (Horizontal / normal)",7296,4104,2/16/2024 23:15,100600,1,2/16/2024 23:15,85,AWMA_L1_Y2,2024-02-05T21:45:48.109Z,10,Autauga WMA: Y2,64,2024-02-05T21:54:57.015Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,725,32.608324,-86.523852,C_L8_Y2,1281,10/22/2023 0:00,1277,10/15/2023 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\0f\0fa05caf-38b1-4b4e-a931-6396f6495c62.jpg,1300,CL109C,10/16/2023 7:34,2/15/2024 22:44,0fa05caf-38b1-4b4e-a931-6396f6495c62,jpg,85194,TRUE,TRUE,2/15/2024 22:44,1/30 sec,Flash did not fire,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,2/16/2024 23:17,100610,1,2/16/2024 23:17,85,AWMA_L1_Y2,2024-02-05T21:45:48.109Z,10,Autauga WMA: Y2,64,2024-02-05T21:54:57.015Z,,unknown passerine,6/7/2023 4:34,unknown,50,unknown passerine,,passerine,6/7/2023 4:34,726,32.608917,-86.523864,C_L9_Y2,1283,10/22/2023 0:00,1279,10/15/2023 0:00,Bait_Interest,Not_Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\b0\b01b57e9-8ad6-434c-9d25-8bd6e4490fb5.jpg,1307,CL203D,10/23/2023 2:14,2/15/2024 23:04,b01b57e9-8ad6-434c-9d25-8bd6e4490fb5,jpg,86997,TRUE,TRUE,2/15/2024 23:04,0.05 sec,Flash fired,f/2.8,6 mm,129,"Top, left side (Horizontal / normal)",7296,4104,2/17/2024 4:48,100932,1,2/17/2024 4:48,85,AWMA_L1_Y2,2024-02-05T21:45:48.109Z,10,Autauga WMA: Y2,64,2024-02-05T21:54:57.015Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,730,32.600371,-86.53447,C_L15_Y2,1290,10/28/2023 0:00,1286,10/22/2023 0:00,Scent_interest,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\65\65bf7c76-a14f-4294-901e-a419f942ec41.jpg,1293,CL105C,10/17/2023 0:08,2/15/2024 22:45,65bf7c76-a14f-4294-901e-a419f942ec41,jpg,85446,TRUE,TRUE,2/15/2024 22:45,0.05 sec,Flash fired,f/2.8,6 mm,257,"Top, left side (Horizontal / normal)",7296,4104,2/16/2024 22:35,99908,1,2/16/2024 22:35,85,AWMA_L1_Y2,2024-02-05T21:45:48.109Z,10,Autauga WMA: Y2,64,2024-02-05T21:54:57.015Z,,Virginia Opossum,10/28/2022 3:14,Didelphis,5,Virginia Opossum,,virginiana,10/28/2022 3:14,722,32.610117,-86.529057,C_L5_Y2,1276,10/22/2023 0:00,1272,10/15/2023 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\e9\e9a2afcc-5e34-49de-be5a-7dcf62b1c6c8.jpg,252,CL202A,10/17/2022 23:50,2/5/2023 19:53,e9a2afcc-5e34-49de-be5a-7dcf62b1c6c8,jpg,11906,TRUE,TRUE,2/5/2023 19:53,1/30 sec,Flash fired,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 9:10,58228,1,6/7/2023 9:10,48,AWMA_L2_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,11,2023-04-24T16:08:53.352Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,147,32.599704,-86.534522,C_L14_Y1,254,10/22/2022 0:00,249,10/16/2022 0:00,Other,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\36\3663e611-6996-4a48-b080-9874ea38b1a7.jpg,269,CL210B,10/25/2022 19:17,2/7/2023 0:12,3663e611-6996-4a48-b080-9874ea38b1a7,jpg,12625,TRUE,TRUE,2/7/2023 0:12,1/24 sec,Flash fired,f/2.8,6 mm,117,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 9:48,58616,1,6/7/2023 9:48,48,AWMA_L2_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,11,2023-04-24T16:08:53.352Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,156,32.600873,-86.529204,C_L22_Y1,271,10/29/2022 0:00,266,10/22/2022 0:00,Bait_Taken,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\53\53207494-fb3b-45a2-bb93-8ed373cb3b42.jpg,252,CL202A,10/17/2022 23:50,2/5/2023 19:54,53207494-fb3b-45a2-bb93-8ed373cb3b42,jpg,11914,TRUE,TRUE,2/5/2023 19:54,1/30 sec,Flash fired,f/2.8,6 mm,111,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 9:11,58232,1,6/7/2023 9:11,48,AWMA_L2_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,11,2023-04-24T16:08:53.352Z,,Raccoon,10/28/2022 3:10,Procyon,3,Raccoon,,lotor,6/7/2023 13:26,147,32.599704,-86.534522,C_L14_Y1,254,10/22/2022 0:00,249,10/16/2022 0:00,Bait_Interest,Taken
C:\Users\rylee\AppData\Local\camelot\Datasets\default\Media\7c\7c461073-56f5-4161-8db2-7340cc6cec7a.jpg,273,CL212B,10/22/2022 10:44,2/7/2023 0:19,7c461073-56f5-4161-8db2-7340cc6cec7a,jpg,12728,TRUE,TRUE,2/7/2023 0:19,1/120 sec,Flash did not fire,f/2.8,6 mm,127,"Top, left side (Horizontal / normal)",7296,4104,6/7/2023 9:59,58739,1,6/7/2023 9:59,48,AWMA_L2_Y1,2023-02-01T18:45:12.706Z,6,Autauga WMA: Year 1 ,11,2023-04-24T16:08:53.352Z,,Dog,2/3/2023 20:40,Canis,19,Dog,,familiaris,6/7/2023 13:23,158,32.601993,-86.529182,C_L24_Y1,275,10/29/2022 0:00,270,10/22/2022 0:00,Bait_Interest,Not_Taken
